Match_ID,Div,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
402,D2,2009,5/9/2010,Kaiserslautern,Augsburg,1,1,D
403,D2,2009,2/20/2010,Hansa Rostock,Augsburg,0,1,A
404,D2,2009,11/7/2009,Greuther Furth,Augsburg,4,5,A
405,D2,2009,9/11/2009,Fortuna Dusseldorf,Augsburg,1,1,D
406,D2,2009,10/23/2009,Ahlen,Augsburg,1,3,A
407,D2,2009,2/6/2010,Union Berlin,Augsburg,0,0,D
408,D2,2009,4/12/2010,St Pauli,Augsburg,3,0,H
409,D2,2009,1/24/2010,Oberhausen,Augsburg,0,3,A
410,D2,2009,12/12/2009,Munich 1860,Augsburg,1,0,H
411,D2,2009,8/22/2009,Bielefeld,Augsburg,1,2,A
412,D2,2009,11/27/2009,Karlsruhe,Koblenz,2,1,H
413,D2,2009,3/12/2010,Ahlen,Koblenz,0,2,A
414,D2,2009,8/21/2009,Fortuna Dusseldorf,Koblenz,1,0,H
415,D2,2009,3/26/2010,Duisburg,Koblenz,4,1,H
416,D2,2009,4/9/2010,Aachen,Koblenz,1,1,D
417,D2,2009,2/6/2010,Cottbus,Koblenz,1,1,D
418,D2,2009,9/12/2009,Hansa Rostock,Koblenz,2,1,H
419,D2,2009,2/19/2010,Union Berlin,Koblenz,3,2,H
420,D2,2009,1/24/2010,Bielefeld,Koblenz,4,2,H
421,D2,2009,12/11/2009,Kaiserslautern,Koblenz,3,0,H
422,D2,2009,10/23/2009,Greuther Furth,Koblenz,1,2,A
423,D2,2009,5/9/2010,Frankfurt FSV,Koblenz,1,1,D
424,D2,2009,3/5/2010,Oberhausen,Koblenz,2,0,H
425,D2,2009,11/6/2009,Paderborn,Koblenz,2,1,H
426,D2,2009,4/23/2010,St Pauli,Koblenz,6,1,H
427,D2,2009,9/27/2009,Augsburg,Koblenz,1,1,D
428,D2,2009,8/9/2009,Munich 1860,Koblenz,2,0,H
429,D1,2009,1/15/2010,Bayern Munich,Hoffenheim,2,0,H
430,D1,2009,1/30/2010,Schalke 04,Hoffenheim,2,0,H
431,D1,2009,2/13/2010,Bochum,Hoffenheim,2,1,H
432,D1,2009,9/19/2009,M'gladbach,Hoffenheim,2,4,A
433,D1,2009,10/17/2009,Werder Bremen,Hoffenheim,2,0,H
434,D1,2009,11/1/2009,Freiburg,Hoffenheim,0,1,A
435,D1,2009,4/4/2010,Wolfsburg,Hoffenheim,4,0,H
436,D1,2009,12/19/2009,Stuttgart,Hoffenheim,3,1,H
437,D1,2009,8/15/2009,Leverkusen,Hoffenheim,1,0,H
438,D1,2009,5/1/2010,Ein Frankfurt,Hoffenheim,1,2,A
439,D1,2009,2/27/2010,Hertha,Hoffenheim,0,2,A
440,D1,2009,3/20/2010,Nurnberg,Hoffenheim,0,0,D
441,D1,2009,8/29/2009,Hannover,Hoffenheim,0,1,A
442,D1,2009,10/3/2009,Mainz,Hoffenheim,2,1,H
443,D1,2009,11/21/2009,FC Koln,Hoffenheim,0,4,A
444,D1,2009,4/18/2010,Dortmund,Hoffenheim,1,1,D
445,D1,2009,12/5/2009,Hamburg,Hoffenheim,0,0,D
446,D2,2009,11/21/2009,Oberhausen,Frankfurt FSV,1,3,A
447,D2,2009,10/18/2009,Fortuna Dusseldorf,Frankfurt FSV,4,1,H
448,D2,2009,4/4/2010,Bielefeld,Frankfurt FSV,2,1,H
449,D2,2009,1/17/2010,Duisburg,Frankfurt FSV,5,0,H
450,D2,2009,12/4/2009,Augsburg,Frankfurt FSV,2,0,H
451,D2,2009,1/31/2010,Paderborn,Frankfurt FSV,0,2,A
452,D2,2009,8/14/2009,Greuther Furth,Frankfurt FSV,4,0,H
453,D2,2009,2/12/2010,St Pauli,Frankfurt FSV,0,0,D
454,D2,2009,8/30/2009,Aachen,Frankfurt FSV,3,0,H
455,D2,2009,10/30/2009,Union Berlin,Frankfurt FSV,1,0,H
456,D2,2009,3/6/2010,Kaiserslautern,Frankfurt FSV,1,1,D
457,D2,2009,9/25/2009,Cottbus,Frankfurt FSV,3,0,H
458,D2,2009,3/21/2010,Munich 1860,Frankfurt FSV,2,1,H
459,D2,2009,9/18/2009,Karlsruhe,Frankfurt FSV,2,0,H
460,D2,2009,12/18/2009,Koblenz,Frankfurt FSV,0,1,A
461,D2,2009,5/2/2010,Ahlen,Frankfurt FSV,0,0,D
462,D2,2009,4/17/2010,Hansa Rostock,Frankfurt FSV,1,2,A
463,D2,2009,3/1/2010,Aachen,Fortuna Dusseldorf,0,1,A
464,D2,2009,11/29/2009,Munich 1860,Fortuna Dusseldorf,2,2,D
465,D2,2009,4/10/2010,Cottbus,Fortuna Dusseldorf,4,2,H
466,D2,2009,12/19/2009,Hansa Rostock,Fortuna Dusseldorf,2,1,H
467,D2,2009,11/6/2009,St Pauli,Fortuna Dusseldorf,2,1,H
468,D2,2009,8/31/2009,Duisburg,Fortuna Dusseldorf,3,0,H
469,D2,2009,8/15/2009,Union Berlin,Fortuna Dusseldorf,1,0,H
470,D2,2009,10/23/2009,Kaiserslautern,Fortuna Dusseldorf,0,2,A
471,D2,2009,3/13/2010,Frankfurt FSV,Fortuna Dusseldorf,2,0,H
472,D2,2009,4/25/2010,Bielefeld,Fortuna Dusseldorf,1,1,D
473,D2,2009,2/14/2010,Augsburg,Fortuna Dusseldorf,2,0,H
474,D2,2009,1/29/2010,Koblenz,Fortuna Dusseldorf,1,0,H
475,D2,2009,10/3/2009,Greuther Furth,Fortuna Dusseldorf,2,1,H
476,D2,2009,9/19/2009,Ahlen,Fortuna Dusseldorf,1,4,A
477,D2,2009,3/27/2010,Karlsruhe,Fortuna Dusseldorf,1,1,D
478,D2,2009,1/15/2010,Paderborn,Fortuna Dusseldorf,1,1,D
479,D2,2009,5/2/2010,Oberhausen,Fortuna Dusseldorf,0,1,A
480,D1,2010,9/21/2010,Hoffenheim,Bayern Munich,1,2,A
481,D1,2010,1/15/2011,Wolfsburg,Bayern Munich,1,1,D
482,D1,2010,12/19/2010,Stuttgart,Bayern Munich,3,5,A
483,D1,2010,4/23/2011,Ein Frankfurt,Bayern Munich,1,1,D
484,D1,2010,8/27/2010,Kaiserslautern,Bayern Munich,2,0,H
485,D1,2010,3/5/2011,Hannover,Bayern Munich,3,1,H
486,D1,2010,12/4/2010,Schalke 04,Bayern Munich,2,0,H
487,D1,2010,11/6/2010,M'gladbach,Bayern Munich,3,3,D
488,D1,2010,10/3/2010,Dortmund,Bayern Munich,2,0,H
489,D1,2010,1/29/2011,Werder Bremen,Bayern Munich,1,3,A
490,D1,2010,2/5/2011,FC Koln,Bayern Munich,3,2,H
491,D1,2010,10/22/2010,Hamburg,Bayern Munich,0,0,D
492,D1,2010,3/19/2011,Freiburg,Bayern Munich,1,2,A
493,D1,2010,5/7/2011,St Pauli,Bayern Munich,1,8,A
494,D1,2010,2/19/2011,Mainz,Bayern Munich,1,3,A
495,D1,2010,4/9/2011,Nurnberg,Bayern Munich,1,1,D
496,D1,2010,11/20/2010,Leverkusen,Bayern Munich,1,1,D
497,D1,2010,2/26/2011,Bayern Munich,Dortmund,1,3,A
498,D1,2010,5/7/2011,Werder Bremen,Dortmund,2,0,H
499,D1,2010,11/7/2010,Hannover,Dortmund,0,4,A
500,D1,2010,12/5/2010,Nurnberg,Dortmund,0,2,A
501,D1,2010,10/15/2010,FC Koln,Dortmund,1,2,A
502,D1,2010,4/9/2011,Hamburg,Dortmund,1,1,D
503,D1,2010,9/25/2010,St Pauli,Dortmund,1,3,A
504,D1,2010,9/19/2010,Schalke 04,Dortmund,1,3,A
505,D1,2010,10/31/2010,Mainz,Dortmund,0,2,A
506,D1,2010,1/29/2011,Wolfsburg,Dortmund,0,3,A
507,D1,2010,8/29/2010,Stuttgart,Dortmund,1,3,A
508,D1,2010,12/18/2010,Ein Frankfurt,Dortmund,1,0,H
509,D1,2010,11/20/2010,Freiburg,Dortmund,1,2,A
510,D1,2010,1/14/2011,Leverkusen,Dortmund,1,3,A
511,D1,2010,4/23/2011,M'gladbach,Dortmund,1,0,H
512,D1,2010,3/12/2011,Hoffenheim,Dortmund,1,0,H
513,D1,2010,2/12/2011,Kaiserslautern,Dortmund,1,1,D
514,D2,2010,4/30/2011,Frankfurt FSV,Duisburg,0,4,A
515,D2,2010,11/14/2010,Aachen,Duisburg,2,2,D
516,D2,2010,2/11/2011,Augsburg,Duisburg,0,0,D
517,D2,2010,10/18/2010,Bielefeld,Duisburg,1,3,A
518,D2,2010,8/22/2010,Osnabruck,Duisburg,1,3,A
519,D2,2010,3/11/2011,Karlsruhe,Duisburg,3,1,H
520,D2,2010,11/27/2010,Hertha,Duisburg,0,2,A
521,D2,2010,2/25/2011,Oberhausen,Duisburg,0,0,D
522,D2,2010,1/29/2011,Munich 1860,Duisburg,1,1,D
523,D2,2010,9/26/2010,Union Berlin,Duisburg,2,0,H
524,D2,2010,9/19/2010,Erzgebirge Aue,Duisburg,1,0,H
525,D2,2010,1/21/2011,Ingolstadt,Duisburg,1,1,D
526,D2,2010,12/11/2010,Paderborn,Duisburg,0,0,D
527,D2,2010,4/16/2011,Cottbus,Duisburg,3,1,H
528,D2,2010,11/1/2010,Fortuna Dusseldorf,Duisburg,1,0,H
529,D2,2010,4/2/2011,Greuther Furth,Duisburg,2,1,H
530,D2,2010,5/15/2011,Bochum,Duisburg,3,1,H
531,D1,2010,12/11/2010,FC Koln,Ein Frankfurt,1,0,H
532,D1,2010,9/11/2010,M'gladbach,Ein Frankfurt,0,4,A
533,D1,2010,8/21/2010,Hannover,Ein Frankfurt,2,1,H
534,D1,2010,2/6/2011,Freiburg,Ein Frankfurt,0,0,D
535,D1,2010,1/21/2011,Hamburg,Ein Frankfurt,1,0,H
536,D1,2010,10/17/2010,Kaiserslautern,Ein Frankfurt,0,3,A
537,D1,2010,4/30/2011,Mainz,Ein Frankfurt,3,0,H
538,D1,2010,9/22/2010,Leverkusen,Ein Frankfurt,2,1,H
539,D1,2010,10/3/2010,Stuttgart,Ein Frankfurt,1,2,A
540,D1,2010,10/30/2010,St Pauli,Ein Frankfurt,1,3,A
541,D1,2010,2/18/2011,Nurnberg,Ein Frankfurt,3,0,H
542,D1,2010,11/13/2010,Werder Bremen,Ein Frankfurt,0,0,D
543,D1,2010,4/16/2011,Hoffenheim,Ein Frankfurt,1,0,H
544,D1,2010,4/3/2011,Wolfsburg,Ein Frankfurt,1,1,D
545,D1,2010,11/27/2010,Bayern Munich,Ein Frankfurt,4,1,H
546,D1,2010,3/12/2011,Schalke 04,Ein Frankfurt,2,1,H
547,D1,2010,5/14/2011,Dortmund,Ein Frankfurt,3,1,H
548,D1,2010,1/29/2011,St Pauli,FC Koln,3,0,H
549,D1,2010,3/19/2011,Hamburg,FC Koln,6,2,H
550,D1,2010,9/21/2010,Mainz,FC Koln,2,0,H
551,D1,2010,10/2/2010,Freiburg,FC Koln,3,2,H
552,D1,2010,12/18/2010,Schalke 04,FC Koln,3,0,H
553,D1,2010,5/7/2011,Ein Frankfurt,FC Koln,0,2,A
554,D1,2010,3/4/2011,Dortmund,FC Koln,1,0,H
555,D1,2010,12/5/2010,Leverkusen,FC Koln,3,2,H
556,D1,2010,11/6/2010,Nurnberg,FC Koln,3,1,H
557,D1,2010,4/24/2011,Wolfsburg,FC Koln,4,1,H
558,D1,2010,9/18/2010,Bayern Munich,FC Koln,0,0,D
559,D1,2010,2/19/2011,Hoffenheim,FC Koln,1,1,D
560,D1,2010,8/28/2010,Werder Bremen,FC Koln,4,2,H
561,D1,2010,1/16/2011,Kaiserslautern,FC Koln,1,1,D
562,D1,2010,4/10/2011,M'gladbach,FC Koln,5,1,H
563,D1,2010,10/23/2010,Hannover,FC Koln,2,1,H
564,D1,2010,11/21/2010,Stuttgart,FC Koln,0,1,A
565,D1,2010,11/14/2010,Hoffenheim,Freiburg,0,1,A
566,D1,2010,10/29/2010,Bayern Munich,Freiburg,4,2,H
567,D1,2010,4/2/2011,Mainz,Freiburg,1,1,D
568,D1,2010,12/19/2010,Leverkusen,Freiburg,2,2,D
569,D1,2010,4/30/2011,Hamburg,Freiburg,0,2,A
570,D1,2010,1/30/2011,Stuttgart,Freiburg,0,1,A
571,D1,2010,11/27/2010,Hannover,Freiburg,3,0,H
572,D1,2010,4/17/2011,Dortmund,Freiburg,3,0,H
573,D1,2010,2/12/2011,Schalke 04,Freiburg,1,0,H
574,D1,2010,3/12/2011,Kaiserslautern,Freiburg,2,1,H
575,D1,2010,5/7/2011,M'gladbach,Freiburg,2,0,H
576,D1,2010,10/16/2010,Werder Bremen,Freiburg,2,1,H
577,D1,2010,2/26/2011,FC Koln,Freiburg,1,0,H
578,D1,2010,8/28/2010,Nurnberg,Freiburg,1,2,A
579,D1,2010,9/17/2010,Ein Frankfurt,Freiburg,0,1,A
580,D1,2010,1/15/2011,St Pauli,Freiburg,2,2,D
581,D1,2010,9/26/2010,Wolfsburg,Freiburg,2,1,H
582,D1,2010,3/12/2011,Bayern Munich,Hamburg,6,0,H
583,D1,2010,10/16/2010,Mainz,Hamburg,0,1,A
584,D1,2010,4/2/2011,Hoffenheim,Hamburg,0,0,D
585,D1,2010,1/29/2011,Nurnberg,Hamburg,2,0,H
586,D1,2010,2/12/2011,Wolfsburg,Hamburg,0,1,A
587,D1,2010,8/28/2010,Ein Frankfurt,Hamburg,1,3,A
588,D1,2010,12/17/2010,M'gladbach,Hamburg,1,2,A
589,D1,2010,1/15/2011,Schalke 04,Hamburg,0,1,A
590,D1,2010,12/4/2010,Freiburg,Hamburg,1,0,H
591,D1,2010,11/20/2010,Hannover,Hamburg,3,2,H
592,D1,2010,11/12/2010,Dortmund,Hamburg,2,0,H
593,D1,2010,9/19/2010,St Pauli,Hamburg,1,1,D
594,D1,2010,9/25/2010,Werder Bremen,Hamburg,3,2,H
595,D1,2010,2/26/2011,Kaiserslautern,Hamburg,1,1,D
596,D1,2010,4/23/2011,Stuttgart,Hamburg,3,0,H
597,D1,2010,5/7/2011,Leverkusen,Hamburg,1,1,D
598,D1,2010,10/30/2010,FC Koln,Hamburg,3,2,H
599,D1,2010,11/7/2010,Leverkusen,Kaiserslautern,3,1,H
600,D1,2010,10/2/2010,Hamburg,Kaiserslautern,2,1,H
601,D1,2010,9/22/2010,Dortmund,Kaiserslautern,5,0,H
602,D1,2010,2/5/2011,Hoffenheim,Kaiserslautern,3,2,H
603,D1,2010,1/22/2011,Bayern Munich,Kaiserslautern,5,1,H
604,D1,2010,8/21/2010,FC Koln,Kaiserslautern,1,3,A
605,D1,2010,11/20/2010,Nurnberg,Kaiserslautern,1,3,A
606,D1,2010,4/23/2011,Schalke 04,Kaiserslautern,0,1,A
607,D1,2010,4/9/2011,Stuttgart,Kaiserslautern,2,4,A
608,D1,2010,3/18/2011,M'gladbach,Kaiserslautern,0,1,A
609,D1,2010,12/18/2010,Werder Bremen,Kaiserslautern,1,2,A
610,D1,2010,2/19/2011,Hannover,Kaiserslautern,3,0,H
611,D1,2010,12/3/2010,St Pauli,Kaiserslautern,1,0,H
612,D1,2010,9/12/2010,Mainz,Kaiserslautern,2,1,H
613,D1,2010,10/23/2010,Freiburg,Kaiserslautern,2,1,H
614,D1,2010,3/5/2011,Ein Frankfurt,Kaiserslautern,0,0,D
615,D1,2010,5/7/2011,Wolfsburg,Kaiserslautern,1,2,A
616,D2,2010,11/21/2010,Augsburg,Karlsruhe,3,1,H
617,D2,2010,5/8/2011,Bielefeld,Karlsruhe,2,1,H
618,D2,2010,9/13/2010,Cottbus,Karlsruhe,5,5,D
619,D2,2010,12/5/2010,Fortuna Dusseldorf,Karlsruhe,1,0,H
620,D2,2010,1/22/2011,Aachen,Karlsruhe,4,2,H
621,D2,2010,4/10/2011,Erzgebirge Aue,Karlsruhe,1,1,D
622,D2,2010,11/8/2010,Osnabruck,Karlsruhe,0,0,D
623,D2,2010,3/5/2011,Bochum,Karlsruhe,1,1,D
624,D2,2010,2/5/2011,Paderborn,Karlsruhe,3,0,H
625,D2,2010,10/24/2010,Duisburg,Karlsruhe,3,0,H
626,D2,2010,12/20/2010,Union Berlin,Karlsruhe,3,1,H
627,D2,2010,4/23/2011,Oberhausen,Karlsruhe,2,1,H
628,D2,2010,9/21/2010,Hertha,Karlsruhe,4,0,H
629,D2,2010,2/20/2011,Frankfurt FSV,Karlsruhe,1,2,A
630,D2,2010,10/1/2010,Ingolstadt,Karlsruhe,1,1,D
631,D2,2010,8/22/2010,Greuther Furth,Karlsruhe,4,1,H
632,D2,2010,3/18/2011,Munich 1860,Karlsruhe,5,1,H
633,D1,2010,12/11/2010,Hamburg,Leverkusen,2,4,A
634,D1,2010,9/25/2010,Stuttgart,Leverkusen,1,4,A
635,D1,2010,2/27/2011,Werder Bremen,Leverkusen,2,2,D
636,D1,2010,9/11/2010,Hannover,Leverkusen,2,2,D
637,D1,2010,1/23/2011,M'gladbach,Leverkusen,1,3,A
638,D1,2010,2/12/2011,Ein Frankfurt,Leverkusen,0,3,A
639,D1,2010,3/13/2011,Mainz,Leverkusen,0,1,A
640,D1,2010,4/17/2011,Bayern Munich,Leverkusen,5,1,H
641,D1,2010,10/30/2010,Schalke 04,Leverkusen,0,1,A
642,D1,2010,2/5/2011,Nurnberg,Leverkusen,1,0,H
643,D1,2010,5/14/2011,Freiburg,Leverkusen,0,1,A
644,D1,2010,8/22/2010,Dortmund,Leverkusen,0,2,A
645,D1,2010,11/13/2010,St Pauli,Leverkusen,0,1,A
646,D1,2010,4/30/2011,FC Koln,Leverkusen,2,0,H
647,D1,2010,4/2/2011,Kaiserslautern,Leverkusen,0,1,A
648,D1,2010,10/16/2010,Wolfsburg,Leverkusen,2,3,A
649,D1,2010,11/27/2010,Hoffenheim,Leverkusen,2,2,D
650,D1,2010,8/21/2010,M'gladbach,Nurnberg,1,1,D
651,D1,2010,1/22/2011,Freiburg,Nurnberg,1,1,D
652,D1,2010,4/30/2011,Dortmund,Nurnberg,2,0,H
653,D1,2010,11/26/2010,Mainz,Nurnberg,3,0,H
654,D1,2010,11/14/2010,Bayern Munich,Nurnberg,3,0,H
655,D1,2010,4/16/2011,Kaiserslautern,Nurnberg,0,2,A
656,D1,2010,5/14/2011,Hannover,Nurnberg,3,1,H
657,D1,2010,12/11/2010,Hoffenheim,Nurnberg,1,1,D
658,D1,2010,9/25/2010,Ein Frankfurt,Nurnberg,2,0,H
659,D1,2010,9/19/2010,Leverkusen,Nurnberg,0,0,D
660,D1,2010,10/30/2010,Werder Bremen,Nurnberg,2,3,A
661,D1,2010,3/12/2011,Wolfsburg,Nurnberg,1,2,A
662,D1,2010,2/12/2011,Stuttgart,Nurnberg,1,4,A
663,D1,2010,9/11/2010,Hamburg,Nurnberg,1,1,D
664,D1,2010,4/3/2011,FC Koln,Nurnberg,1,0,H
665,D1,2010,10/16/2010,St Pauli,Nurnberg,3,2,H
666,D1,2010,2/26/2011,Schalke 04,Nurnberg,1,1,D
667,D1,2010,1/22/2011,Hannover,Schalke 04,0,1,A
668,D1,2010,11/27/2010,Kaiserslautern,Schalke 04,5,0,H
669,D1,2010,11/13/2010,Wolfsburg,Schalke 04,2,2,D
670,D1,2010,9/22/2010,Freiburg,Schalke 04,1,2,A
671,D1,2010,4/30/2011,Bayern Munich,Schalke 04,4,1,H
672,D1,2010,5/14/2011,FC Koln,Schalke 04,2,1,H
673,D1,2010,4/1/2011,St Pauli,Schalke 04,0,2,A
674,D1,2010,10/23/2010,Ein Frankfurt,Schalke 04,0,0,D
675,D1,2010,8/21/2010,Hamburg,Schalke 04,2,1,H
676,D1,2010,2/4/2011,Dortmund,Schalke 04,0,0,D
677,D1,2010,10/2/2010,Nurnberg,Schalke 04,2,1,H
678,D1,2010,3/20/2011,Leverkusen,Schalke 04,2,0,H
679,D1,2010,9/10/2010,Hoffenheim,Schalke 04,2,0,H
680,D1,2010,2/20/2011,M'gladbach,Schalke 04,2,1,H
681,D1,2010,4/16/2011,Werder Bremen,Schalke 04,1,1,D
682,D1,2010,3/5/2011,Stuttgart,Schalke 04,1,0,H
683,D1,2010,12/12/2010,Mainz,Schalke 04,0,1,A
684,D1,2010,4/30/2011,Hoffenheim,Stuttgart,1,2,A
685,D1,2010,4/16/2011,FC Koln,Stuttgart,1,3,A
686,D1,2010,10/16/2010,Schalke 04,Stuttgart,2,2,D
687,D1,2010,9/22/2010,Nurnberg,Stuttgart,2,1,H
688,D1,2010,10/30/2010,Wolfsburg,Stuttgart,2,0,H
689,D1,2010,2/20/2011,Leverkusen,Stuttgart,4,2,H
690,D1,2010,3/13/2011,St Pauli,Stuttgart,1,2,A
691,D1,2010,11/13/2010,Kaiserslautern,Stuttgart,3,3,D
692,D1,2010,2/5/2011,M'gladbach,Stuttgart,2,3,A
693,D1,2010,8/22/2010,Mainz,Stuttgart,2,0,H
694,D1,2010,11/27/2010,Hamburg,Stuttgart,4,2,H
695,D1,2010,1/22/2011,Dortmund,Stuttgart,1,1,D
696,D1,2010,2/27/2011,Ein Frankfurt,Stuttgart,0,2,A
697,D1,2010,9/11/2010,Freiburg,Stuttgart,2,1,H
698,D1,2010,4/2/2011,Werder Bremen,Stuttgart,1,1,D
699,D1,2010,5/14/2011,Bayern Munich,Stuttgart,2,1,H
700,D1,2010,12/10/2010,Hannover,Stuttgart,2,1,H
701,D1,2010,10/3/2010,Leverkusen,Werder Bremen,2,2,D
702,D1,2010,11/7/2010,Stuttgart,Werder Bremen,6,0,H
703,D1,2010,11/20/2010,Schalke 04,Werder Bremen,4,0,H
704,D1,2010,9/11/2010,Bayern Munich,Werder Bremen,0,0,D
705,D1,2010,9/21/2010,Hannover,Werder Bremen,4,1,H
706,D1,2010,3/6/2011,Freiburg,Werder Bremen,1,3,A
707,D1,2010,12/11/2010,Dortmund,Werder Bremen,2,0,H
708,D1,2010,10/23/2010,M'gladbach,Werder Bremen,1,4,A
709,D1,2010,1/22/2011,FC Koln,Werder Bremen,3,0,H
710,D1,2010,4/23/2011,St Pauli,Werder Bremen,1,3,A
711,D1,2010,12/4/2010,Wolfsburg,Werder Bremen,0,0,D
712,D1,2010,8/21/2010,Hoffenheim,Werder Bremen,4,1,H
713,D1,2010,2/5/2011,Mainz,Werder Bremen,1,1,D
714,D1,2010,3/19/2011,Nurnberg,Werder Bremen,1,3,A
715,D1,2010,2/19/2011,Hamburg,Werder Bremen,4,0,H
716,D1,2010,5/14/2011,Kaiserslautern,Werder Bremen,3,2,H
717,D1,2010,4/8/2011,Ein Frankfurt,Werder Bremen,1,1,D
718,D2,2010,1/15/2011,Munich 1860,Bochum,1,3,A
719,D2,2010,3/13/2011,Aachen,Bochum,1,3,A
720,D2,2010,4/4/2011,Frankfurt FSV,Bochum,0,1,A
721,D2,2010,9/27/2010,Fortuna Dusseldorf,Bochum,0,1,A
722,D2,2010,11/15/2010,Hertha,Bochum,2,0,H
723,D2,2010,10/31/2010,Cottbus,Bochum,2,1,H
724,D2,2010,4/15/2011,Ingolstadt,Bochum,3,0,H
725,D2,2010,10/16/2010,Karlsruhe,Bochum,0,2,A
726,D2,2010,12/17/2010,Duisburg,Bochum,0,1,A
727,D2,2010,2/13/2011,Bielefeld,Bochum,2,2,D
728,D2,2010,2/27/2011,Greuther Furth,Bochum,1,1,D
729,D2,2010,9/18/2010,Oberhausen,Bochum,3,1,H
730,D2,2010,4/21/2011,Paderborn,Bochum,0,0,D
731,D2,2010,8/27/2010,Erzgebirge Aue,Bochum,1,0,H
732,D2,2010,12/6/2010,Union Berlin,Bochum,0,1,A
733,D2,2010,1/31/2011,Augsburg,Bochum,0,1,A
734,D2,2010,5/8/2011,Osnabruck,Bochum,1,3,A
735,D1,2010,2/13/2011,Werder Bremen,Hannover,1,1,D
736,D1,2010,4/2/2011,Dortmund,Hannover,4,1,H
737,D1,2010,2/26/2011,St Pauli,Hannover,0,1,A
738,D1,2010,10/16/2010,Bayern Munich,Hannover,3,0,H
739,D1,2010,8/28/2010,Schalke 04,Hannover,1,2,A
740,D1,2010,10/31/2010,Hoffenheim,Hannover,4,0,H
741,D1,2010,5/7/2011,Stuttgart,Hannover,2,1,H
742,D1,2010,11/13/2010,Mainz,Hannover,0,1,A
743,D1,2010,4/16/2011,Hamburg,Hannover,0,0,D
744,D1,2010,12/4/2010,M'gladbach,Hannover,1,2,A
745,D1,2010,3/11/2011,FC Koln,Hannover,4,0,H
746,D1,2010,9/26/2010,Kaiserslautern,Hannover,0,1,A
747,D1,2010,1/28/2011,Leverkusen,Hannover,2,0,H
748,D1,2010,1/16/2011,Ein Frankfurt,Hannover,0,3,A
749,D1,2010,9/18/2010,Wolfsburg,Hannover,2,0,H
750,D1,2010,12/18/2010,Nurnberg,Hannover,3,1,H
751,D1,2010,4/21/2011,Freiburg,Hannover,1,3,A
752,D2,2010,5/8/2011,Erzgebirge Aue,Hertha,0,2,A
753,D2,2010,11/7/2010,Paderborn,Hertha,1,0,H
754,D2,2010,12/18/2010,Augsburg,Hertha,1,1,D
755,D2,2010,11/19/2010,Osnabruck,Hertha,2,0,H
756,D2,2010,1/30/2011,Bielefeld,Hertha,1,3,A
757,D2,2010,9/17/2010,Union Berlin,Hertha,1,1,D
758,D2,2010,2/13/2011,Karlsruhe,Hertha,2,6,A
759,D2,2010,10/16/2010,Frankfurt FSV,Hertha,0,1,A
760,D2,2010,9/24/2010,Cottbus,Hertha,0,1,A
761,D2,2010,8/30/2010,Fortuna Dusseldorf,Hertha,1,2,A
762,D2,2010,12/5/2010,Munich 1860,Hertha,1,0,H
763,D2,2010,1/17/2011,Oberhausen,Hertha,1,3,A
764,D2,2010,3/18/2011,Ingolstadt,Hertha,1,1,D
765,D2,2010,2/26/2011,Aachen,Hertha,0,5,A
766,D2,2010,3/14/2011,Greuther Furth,Hertha,0,2,A
767,D2,2010,4/11/2011,Bochum,Hertha,0,2,A
768,D2,2010,4/25/2011,Duisburg,Hertha,0,1,A
769,D1,2010,4/24/2011,Nurnberg,Mainz,0,0,D
770,D1,2010,11/6/2010,Freiburg,Mainz,1,0,H
771,D1,2010,5/7/2011,Schalke 04,Mainz,1,3,A
772,D1,2010,9/25/2010,Bayern Munich,Mainz,1,2,A
773,D1,2010,4/9/2011,Hannover,Mainz,2,0,H
774,D1,2010,1/29/2011,Kaiserslautern,Mainz,0,1,A
775,D1,2010,9/18/2010,Werder Bremen,Mainz,0,2,A
776,D1,2010,8/28/2010,Wolfsburg,Mainz,3,4,A
777,D1,2010,12/18/2010,St Pauli,Mainz,2,4,A
778,D1,2010,3/19/2011,Dortmund,Mainz,1,1,D
779,D1,2010,3/6/2011,Hamburg,Mainz,2,4,A
780,D1,2010,2/26/2011,Hoffenheim,Mainz,1,2,A
781,D1,2010,2/13/2011,FC Koln,Mainz,4,2,H
782,D1,2010,11/20/2010,M'gladbach,Mainz,2,3,A
783,D1,2010,1/15/2011,Stuttgart,Mainz,1,0,H
784,D1,2010,12/4/2010,Ein Frankfurt,Mainz,2,1,H
785,D1,2010,10/24/2010,Leverkusen,Mainz,0,1,A
786,D2,2010,5/15/2011,Paderborn,Munich 1860,3,2,H
787,D2,2010,11/29/2010,Greuther Furth,Munich 1860,1,0,H
788,D2,2010,8/23/2010,Bochum,Munich 1860,3,2,H
789,D2,2010,4/3/2011,Aachen,Munich 1860,2,1,H
790,D2,2010,1/21/2011,Osnabruck,Munich 1860,0,1,A
791,D2,2010,11/14/2010,Cottbus,Munich 1860,0,0,D
792,D2,2010,4/29/2011,Hertha,Munich 1860,1,2,A
793,D2,2010,10/17/2010,Oberhausen,Munich 1860,0,0,D
794,D2,2010,2/14/2011,Erzgebirge Aue,Munich 1860,1,0,H
795,D2,2010,2/25/2011,Union Berlin,Munich 1860,0,1,A
796,D2,2010,9/19/2010,Fortuna Dusseldorf,Munich 1860,1,2,A
